sigma,draw,seed,T_top_mech,T_top_share,T_switches,T_cdacf_posture,T_PoW_posture,T_PoS_posture,T_PBFT_posture,T_PoA_posture,T_DPoS_posture,E_top_mech,E_top_share,E_switches,E_cdacf_posture,E_PoW_posture,E_PoS_posture,E_PBFT_posture,E_PoA_posture,E_DPoS_posture
0.05,92,1092,PoS,0.337,13,0.787044769294761,0.7637980069259889,0.7671524549717724,0.8639291643775423,0.7443598177890121,0.7711245359668036,PoS,0.986,1,0.740055329526169,0.7615968188260149,0.766791569370423,0.8616335447118582,0.7407058088737526,0.7710799576081921
0.05,93,1093,PoS,0.461,9,0.7811034483388293,0.7858134083268575,0.7664601860680003,0.8588994233184661,0.7622056495493925,0.77085163220506,PoS,0.986,1,0.7351182530110091,0.7784980381012458,0.7617658026082027,0.8500049453501332,0.7525763507565312,0.7665003285220666
0.05,94,1094,PBFT,0.678,8,0.84296062908052,0.7556407420308651,0.7828016328484152,0.8593211705242043,0.6608280512318492,0.7856940501790991,PoS,0.986,1,0.7594874298018265,0.7530898960283946,0.7821508539156493,0.856401786597904,0.657008446410597,0.7850194340138467
0.05,95,1095,PBFT,0.5,12,0.852896376267683,0.7635900828534564,0.7624026835002997,0.8927536161101104,0.7174180785310459,0.8135270391334802,PoS,0.986,1,0.7387052478520829,0.7656084013727883,0.7655402183477973,0.8957737786679523,0.7180983214847543,0.8170213930979724
0.05,96,1096,PBFT,0.673,7,0.8561054318629222,0.8006528407216308,0.7451936039213024,0.8999975749082525,0.6943381166343449,0.7774459984040312,PoS,0.986,1,0.721411164280227,0.8042203406843651,0.7475102125968578,0.9022307654201934,0.6947929945897359,0.781134999777537
0.05,97,1097,PBFT,0.411,11,0.7967950022120374,0.7708709254084102,0.7649651424409294,0.8501592353211538,0.7278988317903881,0.7582602199908665,PoS,0.986,1,0.7363568863395681,0.7671509864833732,0.7630477793567693,0.846173307267831,0.7226193798219347,0.7559012250382593
0.05,98,1098,PBFT,0.557,11,0.8438002783883873,0.761388506793203,0.7478104882845732,0.8770488960346221,0.6850011484845671,0.8039612167298491,PoS,0.986,1,0.7231396720449034,0.7624741044139526,0.7492079430078586,0.8795395579131345,0.6845126730193767,0.8066977768921332
0.05,99,1099,PBFT,0.541,11,0.8418095117874611,0.7262801200781388,0.7513214178941926,0.8823544540316984,0.6876899905958368,0.7819982340054876,PoS,0.986,1,0.7248622029230553,0.7254235019785791,0.7512123238773623,0.8822125303971934,0.6856226300182597,0.7832907281065093
0.05,100,1100,PBFT,0.534,10,0.8364099857056246,0.7439122207731149,0.7631563525257883,0.8647550368002764,0.7585021735768279,0.7181804478304022,PoS,0.986,1,0.7380008174021815,0.7446166996035738,0.7649036720410832,0.8657901335817375,0.7582336729455924,0.7191147487265258
0.05,101,1101,PBFT,0.408,14,0.856171075712935,0.7279985067059308,0.8113713121429357,0.9007567366970628,0.7674825035046505,0.778725917406646,PoS,0.986,1,0.8013075516212883,0.7302304437131848,0.8152422944766242,0.90385824735953,0.7690973671995032,0.7828591768232213
0.05,102,1102,PBFT,0.495,9,0.7988295036565368,0.7515462087994019,0.7457446036224336,0.8743159225279997,0.6860786345413382,0.7868557977409592,PoS,0.986,1,0.7198965975864626,0.7510557854199696,0.7458994662242839,0.8743917257997336,0.6841447237627951,0.7883653138723457
0.05,103,1103,PBFT,0.427,7,0.8211232687881674,0.7775191669580716,0.7661160963262964,0.8854359582102422,0.7068867728027675,0.765038373500877,PoS,0.986,1,0.7420316015034765,0.7788450838314616,0.7685806783053161,0.8871322240409153,0.7065746495965167,0.7674429789731557
0.05,104,1104,PBFT,0.438,12,0.8146833744325331,0.8016058351777922,0.7588312118814208,0.882176191473749,0.6834623287237803,0.7734295166260992,PoS,0.986,1,0.7345934507322965,0.804782265997613,0.7613522664233512,0.8850037771309721,0.6839292962962371,0.7768885750810327
0.05,105,1105,PoS,0.473,10,0.7965905202246079,0.7560191004841764,0.7734394004483989,0.8618401475328009,0.7106275253202239,0.7590315976195995,PoS,0.986,1,0.7506767593689571,0.7569573833620848,0.7761761822532949,0.8629416721897513,0.7100762047307424,0.7606390643417649
0.05,106,1106,PBFT,0.542,9,0.8611531780712178,0.7701435311858761,0.7588129149074009,0.9013572711326432,0.6734224293581339,0.7289125368182081,PoS,0.986,1,0.7304179652272551,0.7673311935852614,0.7570344046266173,0.8975057155918055,0.6692815312236171,0.7269540619415122
0.05,107,1107,PoS,0.435,12,0.7791418975773224,0.7696361389230046,0.7664470175790639,0.8606899448056056,0.7043690118051614,0.8070972136483809,PoS,0.986,1,0.7432837208427971,0.7717976607174073,0.7698866817016798,0.8634569380258174,0.7049450431917156,0.8105673874828494
0.05,108,1108,PoS,0.375,12,0.7782142043725432,0.7841909996105453,0.7867845278054214,0.8572645220832438,0.6800713291313716,0.770559938844488,PoS,0.986,1,0.769248602583828,0.7867815718294492,0.79071434174002,0.8602096963328674,0.6806270748653578,0.7743708171645632
0.05,109,1109,PBFT,0.543,11,0.8334296366109258,0.757565864189195,0.7367327124522234,0.8760543116745879,0.7233468442130643,0.7775984712385189,PoS,0.986,1,0.7076145420133614,0.7526576899849435,0.7330847961185536,0.8706552780680559,0.716859372519081,0.7749482027656295
0.05,110,1110,PBFT,0.538,12,0.8551232700845536,0.7590353084155383,0.7935256795919209,0.8707385693124307,0.6887244487925741,0.7405131885044831,PoS,0.986,1,0.7768928759823798,0.7600807495743934,0.7961638503144434,0.8725479479965957,0.6882875026598949,0.7418460746281239
0.05,111,1111,PoS,0.697,7,0.7573974802096841,0.7813162930665888,0.7474342581482727,0.8586370370517493,0.7178643217355927,0.7693684596870808,PoS,0.986,1,0.7219334920319216,0.7814832174526548,0.7479430398887857,0.8590857476091674,0.7164351658046095,0.7714176442851269
0.05,112,1112,PoS,0.653,8,0.8005848822339097,0.7982315410028266,0.8010878509650433,0.8832258133862264,0.7074288850004883,0.7793674691209621,PoS,0.986,1,0.7849241994188416,0.7991244037174551,0.8026338125878576,0.8841910064733327,0.7057365471577091,0.7812819318378241
0.05,113,1113,PoS,0.443,10,0.8080505031307385,0.731968086936727,0.7757582268083352,0.8557789884442943,0.694779714103407,0.77481512675134,PoS,0.986,1,0.7536701848340099,0.7326256405524375,0.7784565740306117,0.8569009860149558,0.6941302993194265,0.7774608302995056
0.05,114,1114,PBFT,0.695,8,0.8397982209373709,0.731453385401817,0.7273705223999921,0.8807332037798935,0.6916651190189611,0.7807958669808471,PoS,0.986,1,0.7037825039235013,0.7325829353167692,0.7288342094553173,0.8833918599804578,0.6915830458978562,0.7838160218153899
0.05,115,1115,PBFT,0.556,11,0.8583627264836059,0.7619058808946533,0.7671632734072753,0.889937442217041,0.6831559246135259,0.7474674530287917,PoS,0.986,1,0.7445585123851831,0.7642665439611148,0.7710271915185665,0.8930646261602028,0.6838028026241105,0.7500086038551973
0.05,116,1116,PBFT,0.686,8,0.8657353254381848,0.7634193296693272,0.7846772905378159,0.8853017803782643,0.6751141765063986,0.7428696101563858,PoS,0.986,1,0.763148313291162,0.7618653286804554,0.7848142206969889,0.8835024252452255,0.6721026688060897,0.7420825680080929
0.05,117,1117,PBFT,0.448,13,0.7944180472568564,0.777388196520077,0.7211873617910469,0.8827292664043532,0.7250801925495505,0.7889012974543216,PoS,0.986,1,0.698505265780504,0.7795503643261185,0.7232848000991972,0.8851765208171518,0.7256920329405375,0.7920429391375788
0.05,118,1118,PBFT,0.681,6,0.8595921265823843,0.7176153975634065,0.7686959843802167,0.8884282921539848,0.6768538423388076,0.7421794563605365,PoS,0.986,1,0.7454658652033417,0.7190252539363269,0.7718531306944704,0.8920157235035515,0.6769836790977074,0.7441162864655225
0.05,119,1119,PBFT,0.418,12,0.8002579782366674,0.7175609018742773,0.7313814662233605,0.867683100701558,0.7070631903051606,0.7411783967582797,PoS,0.986,1,0.7061411424982647,0.7169648363853315,0.7314597666331358,0.8676269753015021,0.7052135207668556,0.7413841830056339
0.05,120,1120,PBFT,0.576,9,0.7934796643569874,0.8039763063520369,0.7571312080097996,0.8511167249392814,0.6800799681027468,0.7756732166625911,PoS,0.986,1,0.7329700829864095,0.8077357385354459,0.7594510477041031,0.8541576545349355,0.6804174009576232,0.7795442064150805
0.05,121,1121,PBFT,0.503,8,0.8529941322423329,0.7614419036881843,0.7943253616739834,0.9026083424176248,0.7405696908153963,0.7549903819729807,PoS,0.986,1,0.7787069479526996,0.7634207382262798,0.7980922508218918,0.9050850811872606,0.7413249243185398,0.7573220278222145
0.05,122,1122,PoS,0.35,13,0.7862259294075591,0.7450642478459366,0.7750575014587013,0.8785115616683615,0.6782470001404199,0.8165523623513538,PoS,0.986,1,0.7522076856936424,0.7453638842902908,0.7772182921037805,0.8800816801647229,0.6770876872717608,0.8182694093018492
0.05,123,1123,PoS,0.479,13,0.7958483906972106,0.7928798919430465,0.785093844911029,0.8676979306219771,0.7193698745732408,0.7644700720695471,PoS,0.986,1,0.7673032202587899,0.7960644474405387,0.7890790830335982,0.8710220948484623,0.7205284950994459,0.7678580466426986
0.05,124,1124,PBFT,0.547,10,0.8377909170691914,0.7851198126473843,0.7219580106973978,0.885111429314247,0.6996854634256372,0.751202111940708,PoS,0.986,1,0.6954832767548064,0.7824394561971533,0.7201653356523684,0.8818482810757503,0.6955120450068373,0.7494862931055234
0.05,125,1125,PBFT,0.678,8,0.8697913809694789,0.7908106891388436,0.7718729052135539,0.9010384696238276,0.7147342509696837,0.7604524139747044,PoS,0.986,1,0.7496436942852598,0.7930849226227245,0.7754427319676523,0.9037735183989712,0.7153745313575459,0.7628001323805063
0.05,126,1126,PBFT,0.667,7,0.8558388056546214,0.7058151789114775,0.7443870256931507,0.9018384812469836,0.6673035511531293,0.7603825253627251,PoS,0.986,1,0.7197253232645109,0.706276554427664,0.7456610692661456,0.9024021452233938,0.6665131138679964,0.7620985938291694
0.05,127,1127,PBFT,0.555,11,0.872901207154829,0.759257960145326,0.7746953937500962,0.9022465315210134,0.7182241241976396,0.8107891803221083,PoS,0.986,1,0.7535776159339932,0.7613964221161823,0.7784680626182177,0.9048345182628964,0.719001566874381,0.8141196957265472
0.05,128,1128,PBFT,0.691,8,0.8668779117621278,0.774048628358981,0.7589238556231228,0.9022047695809516,0.7462027907602942,0.7828942024711782,PoS,0.986,1,0.7328757766969135,0.7739276910633253,0.7596734212883689,0.9022899427092655,0.7446890968150197,0.7848472746833507
0.05,129,1129,PBFT,0.554,11,0.8501217672446951,0.7439138893490139,0.7624490652408326,0.8818284111221977,0.749273404333981,0.730220651713378,PoS,0.986,1,0.7383471666307005,0.7455015314021147,0.7651542032912595,0.8841761844200341,0.749758605503059,0.7321297150133969
0.05,130,1130,PBFT,0.398,13,0.7978831825204363,0.7557484197889515,0.7387789458490217,0.8739047340293602,0.7367000298480677,0.760544255173546,PoS,0.986,1,0.7121816669373031,0.7542139214147171,0.7379044686194984,0.872914769655913,0.7337073889406042,0.7600333925756065
0.05,131,1131,PBFT,0.703,6,0.8623512916175448,0.7431259501020252,0.7704919770307004,0.8875544821724175,0.6760596374620546,0.7712895622504672,PoS,0.986,1,0.7473689859224565,0.7442080092435973,0.7734076394996416,0.8901643755766901,0.6756340779496637,0.7742552084093529
0.05,132,1132,PBFT,0.527,13,0.847006378558367,0.8076871337155597,0.7124804509236892,0.9004566221013856,0.660251509335065,0.7893792434577969,PoS,0.986,1,0.6868911020238189,0.8071636970970845,0.7111167516503397,0.8974604373233931,0.6568679582840113,0.7892815657172523
0.05,133,1133,PoS,0.44,9,0.8036679039426026,0.7732703796333651,0.7931568656502742,0.8940389132266455,0.6799458136194951,0.7622846739160398,PoS,0.986,1,0.7755437195380196,0.7736573814714015,0.7952405700487627,0.8948604610883443,0.678702169801334,0.7635609979870721
0.05,134,1134,PBFT,0.442,12,0.8135390217089515,0.8055222860391161,0.7688387689161335,0.8730169063783064,0.6922785638237133,0.7665322585353492,PoS,0.986,1,0.7435175664032362,0.8066289087170531,0.7700000769964902,0.8732720053228713,0.6902383246296704,0.7674909519668491
0.05,135,1135,PBFT,0.515,13,0.8242810451769316,0.7580820683684811,0.7277940411302601,0.8677380320679481,0.7188067698437335,0.7853621012308749,PoS,0.986,1,0.7012847195742882,0.75591731245614,0.7264388368579721,0.8653473380081563,0.7151571681144989,0.7852178607765476
0.05,136,1136,PBFT,0.558,11,0.8494252962238203,0.7952174443691581,0.7678427629761053,0.876158250840343,0.7123268178643236,0.7828159895130697,PoS,0.986,1,0.7436008063249921,0.7967826549871004,0.7700959591477466,0.8782143051970746,0.7114815291588038,0.7853631248238023
0.05,137,1137,PBFT,0.522,12,0.8406670239102892,0.7676227457175381,0.7289096691226403,0.8826318235193774,0.6785304069320385,0.8019953695078547,PoS,0.986,1,0.7004960419380284,0.7630862467312475,0.7256401393773179,0.8774113887045312,0.6727687020843737,0.7993550008616549
0.05,138,1138,PBFT,0.503,11,0.8330026919631282,0.8050881543460514,0.6919676538845757,0.9001902957083562,0.6504237330875134,0.7873341667596822,PoS,0.986,1,0.6672547623105013,0.8040767899109567,0.6903044778536241,0.8972915501631451,0.6468491345438416,0.7867909666373452
0.05,139,1139,PBFT,0.551,9,0.8851056408638449,0.7630547496734582,0.8138102141687575,0.8954778562605868,0.6937524418466147,0.8031107621498331,PoS,0.986,1,0.8038214604970546,0.7651142195413663,0.8170997455036161,0.8980263052306048,0.694261494687294,0.8064369984790487
0.05,140,1140,PBFT,0.404,12,0.8230089878074591,0.7469195970140192,0.7726494734975201,0.887555859480902,0.7311393026707614,0.7774487260164884,PoS,0.986,1,0.746355250391058,0.7436701417596076,0.77172154587598,0.8839734553985201,0.7264035683621621,0.7764537440917342
0.05,141,1141,PoS,0.588,8,0.8319825464139048,0.7765366321734857,0.7947484547164738,0.8946758103483753,0.720707949325425,0.7561715354677083,PoS,0.986,1,0.7726119555300011,0.7715202764230512,0.7920563312054896,0.8884356471644415,0.7140860594045368,0.7526512005073502
0.05,142,1142,PBFT,0.65,7,0.8263868303004108,0.7717793574306602,0.7374637664981804,0.895018636521939,0.7291486190643648,0.8001706972640811,PoS,0.986,1,0.7144266062037222,0.7745279909327918,0.7402014451351446,0.8985203886938306,0.7304000905807406,0.8041122271045938
0.05,143,1143,PBFT,0.371,13,0.7978644116830801,0.788367315461463,0.7423243155244222,0.8783033688445971,0.6753305611773899,0.7606212179078964,PoS,0.986,1,0.7187816793032081,0.7908107490851399,0.7445328723268615,0.881303816008934,0.675645029084116,0.763413261626862
0.05,144,1144,PBFT,0.544,10,0.8628273402556741,0.7818837194319044,0.7610998625612492,0.9010394754930288,0.7348459598266659,0.7477268922557689,PoS,0.986,1,0.737456135903549,0.784561039363241,0.7642987766866258,0.9040061695097472,0.7359496742315195,0.7503880209421968
0.05,145,1145,PBFT,0.387,11,0.7921672853572327,0.7447909413208778,0.7114866669759892,0.8465931681961392,0.7432292159974845,0.8017589179179945,PoS,0.986,1,0.6889082006706936,0.7463711065308849,0.713098224007368,0.8492553191250977,0.7438065012279316,0.8051004775555735
0.05,146,1146,PBFT,0.693,8,0.8655384148290011,0.7566502426842364,0.7516276292870989,0.9023332501274371,0.6725785508161244,0.78271048645012,PoS,0.986,1,0.7272705884862928,0.7583199714123425,0.7536363633407267,0.9047552102295332,0.6726619579953026,0.7860783911213407
0.05,147,1147,PBFT,0.433,9,0.8392514129450892,0.7716058960960084,0.7609683810848124,0.8861530437869254,0.7864632618349117,0.7569303250662099,PoS,0.986,1,0.7364959457479276,0.7733746366708495,0.7633034274957249,0.8893845508015622,0.7873992732571349,0.7590905738443315
0.05,148,1148,PoS,0.598,5,0.8333463903391994,0.719719410586695,0.7916644935660178,0.8968233975546398,0.7145715711676426,0.7294274656705444,PoS,0.986,1,0.7719754289977216,0.7180480870726726,0.7921451030131315,0.8951673056331463,0.7115446227054648,0.7286002469148766
0.05,149,1149,PBFT,0.658,6,0.8625604496345549,0.7577912874420238,0.7480732286015901,0.9022930682505208,0.7458390679817225,0.8041320150209578,PoS,0.986,1,0.723412197866984,0.7588021304861863,0.7494724134029223,0.9038393980128356,0.7457197370137687,0.8067105798333751
0.1,0,1000,DPoS,0.432,11,0.8184588166730771,0.7053777253094865,0.7617195113732816,0.8015765716363865,0.8031648506962303,0.8406228841776138,PoS,0.986,1,0.7372750091470209,0.7063193994262076,0.7642213756149279,0.8039537346756165,0.8039878495580357,0.8432969453969753
0.1,1,1001,PBFT,0.493,13,0.8266898473316237,0.7178524074548674,0.6949206359480038,0.8921006016135677,0.7049707485054798,0.819500765038023,PoS,0.986,1,0.6716574943374688,0.7172510592654885,0.694713146315041,0.891998948826691,0.7030011532706759,0.8206116870073175
0.1,2,1002,PBFT,0.441,12,0.8707858459257108,0.7078459054557825,0.8307332193995545,0.8884294738322782,0.7904123120229437,0.8055221479681435,PoS,0.986,1,0.8249745656240047,0.7083398039511426,0.83290268671271,0.8905432083763029,0.7902751564363832,0.8080230672880565
0.1,3,1003,PoA,0.399,10,0.7540308810208018,0.8162319826011298,0.6971667134240902,0.8161082659153444,0.6971879834574065,0.7266724348267997,PoS,0.986,1,0.6757951543647117,0.8199791711279902,0.698998711361383,0.8189306870877057,0.6977704465288825,0.7288102546007514
0.1,4,1004,PoS,0.618,8,0.8072143233228721,0.7641232272542027,0.8163104230761337,0.8720685425668813,0.7558980780818493,0.7522416083983482,PoS,0.986,1,0.8053040844913917,0.7643920679530628,0.8179842606752947,0.8731029082846103,0.7549620240764955,0.7529154165851935
0.1,5,1005,PoA,0.444,13,0.7502826072872267,0.8189094616204835,0.7296795705265977,0.8147514362759186,0.7340204655463087,0.7261972280693494,PoS,0.986,1,0.7040694576187368,0.8191046307432973,0.7291229550105397,0.814076404793001,0.7311958535827642,0.7255537640612431
0.1,6,1006,PBFT,0.448,14,0.8560716369254685,0.7410905093896297,0.7960512476459831,0.9019626353300904,0.6582119285264963,0.8584234751552197,PoS,0.986,1,0.7788825545525387,0.740797046136681,0.7974727732127601,0.9010112957943586,0.6564407400959821,0.8593831921095204
0.1,7,1007,PBFT,0.386,9,0.8220020087393205,0.7854739047075436,0.7812609993968141,0.8820179915732983,0.8079680301995679,0.5817396055262898,PoS,0.986,1,0.7574173802508795,0.782645961445359,0.7806656893357635,0.8795764471339499,0.8033074767534704,0.581234342189639
0.1,8,1008,PBFT,0.4,13,0.8152980774600668,0.788349805603598,0.7450547402854849,0.8786994224430048,0.7194399147304168,0.7885189968154872,PoS,0.986,1,0.7211655996514631,0.7904635686299151,0.7470386085036077,0.8816723826512836,0.7198143827236777,0.7918048508073919
0.1,9,1009,PoS,0.409,11,0.8449745021990096,0.8188036940545685,0.7893416745287334,0.9022461957147068,0.6622192523068396,0.7254404235608263,PoS,0.986,1,0.7704521331737261,0.8209828870446981,0.7915865060154423,0.9028442786778108,0.6607479056840031,0.725861595422216
0.1,10,1010,PBFT,0.449,11,0.794944879986913,0.6271729380979072,0.6918597523600886,0.8843897012546399,0.7104945923382617,0.6483496664248934,PoS,0.986,1,0.6689566370358655,0.6265854802827013,0.6921106173092161,0.8859132181737962,0.7094231868964261,0.6482285771219125
0.1,11,1011,PoS,0.347,13,0.7500966954433573,0.7535986092831878,0.6945445264139759,0.8809510225201383,0.7331668316594535,0.8061288787873634,PoS,0.986,1,0.67214902527096,0.7543212184745898,0.695270511304838,0.8827240233668611,0.7326298972631566,0.8083181323873833
0.1,12,1012,PBFT,0.419,11,0.8717252903932281,0.8153159490012777,0.8121929818172198,0.901758026834181,0.6827205179599459,0.8173216830288984,PoS,0.986,1,0.7984544877603026,0.8156597002324242,0.8122834956873455,0.8997230080953441,0.6797331327327361,0.817412513772797
0.1,13,1013,PBFT,0.533,8,0.8464321755450823,0.7491741858689086,0.780925658307505,0.8660810921207387,0.6821090359502726,0.7249408211189131,PoS,0.986,1,0.7606924650084779,0.7505953319742968,0.7840428546513623,0.8683332574980895,0.6820467586812887,0.7264625300331571
0.1,14,1014,PBFT,0.499,13,0.8423728236379706,0.7688037037087586,0.76130912727323,0.8778909142882292,0.7318319414611065,0.805670796796659,PoS,0.986,1,0.736185335788353,0.7695685027981496,0.7631504329573445,0.8800545672273921,0.731313164731668,0.807969255303136
0.1,15,1015,PoS,0.513,7,0.8174701424772737,0.785084155256544,0.8302803187733736,0.8799754010628785,0.675327068292481,0.7674450064674312,PoS,0.986,1,0.8255600102192673,0.7882229265828534,0.8342680234292795,0.8842031920775862,0.6760849817502005,0.7717563073941005
0.1,16,1016,PBFT,0.338,13,0.8019121607719412,0.7307673466186054,0.7647672343355568,0.7977843580388051,0.8265559049678327,0.7728637808124997,PoS,0.986,1,0.7405951737197718,0.7319161659456674,0.7673799129281719,0.799684980291554,0.8280017951256345,0.7759528994286721
0.1,17,1017,PoS,0.434,13,0.7544561854396422,0.8017378252965565,0.7639684606835664,0.8551676071907068,0.652197321547884,0.7728870397782643,PoS,0.986,1,0.7387553465198405,0.8040397398983707,0.7656213280490214,0.8571822270938602,0.6513120404291499,0.7755860600479443
0.1,18,1018,DPoS,0.35,13,0.8353852806105969,0.8096533617904453,0.831923432928559,0.8628172605443037,0.779836933848337,0.7933670992331918,PoS,0.986,1,0.8235165441321138,0.8096424361535198,0.8312648030405985,0.8608143798671812,0.7766963104329948,0.7934986121006311
0.1,19,1019,PBFT,0.425,11,0.8097706977185533,0.7889705460644229,0.6913855670221601,0.9009370799994024,0.7314801078510359,0.7398425804896737,PoS,0.986,1,0.6700835182875886,0.7914536448637096,0.6929070717678708,0.9034576100795904,0.732031928172813,0.7417561563279892
0.1,20,1020,PoS,0.511,10,0.8393229067972535,0.7906971116021095,0.809272193783532,0.8911156222286047,0.726053603156152,0.756091891891633,PoS,0.986,1,0.7953524495710987,0.790286804899278,0.8105628992558308,0.8917902666949565,0.7240115317492084,0.7559570936090418
0.1,21,1021,PoS,0.728,8,0.8823347166533658,0.7488041044214686,0.8639567645696963,0.9024463900896568,0.6752360894768197,0.8086102805805919,PoS,0.986,1,0.8679827829577957,0.7507405506996686,0.8680713845227789,0.9054369712421256,0.6755608458353866,0.8122906493848456
0.1,22,1022,PBFT,0.862,3,0.8710209782627495,0.8159616836375047,0.7303629526728405,0.9021615035113518,0.7656397978153584,0.7084281239666547,PoS,0.986,1,0.7030994786800937,0.8151428165496103,0.7287259246429997,0.8989440586160017,0.761594027673734,0.7066745219799182
0.1,23,1023,PBFT,0.392,11,0.8139594151866228,0.8031541555701703,0.749451714317677,0.8989691061802485,0.6318956917389041,0.7313678729139647,PoS,0.986,1,0.7246692888175267,0.8058250000382793,0.7508789437067357,0.9007219305060626,0.6311750357628165,0.732600419573101
0.1,24,1024,PBFT,0.509,10,0.8333971537991656,0.8114532226693197,0.7111334148072347,0.9006596369056186,0.7782611717034228,0.681950199902008,PoS,0.986,1,0.6881240779896113,0.8141536750294756,0.7122338134245529,0.9016434754479128,0.7781591835823968,0.6827261230699642
0.1,25,1025,PBFT,0.406,13,0.8155480055339085,0.8072079368067407,0.7522900129763268,0.9024330686619828,0.6398084710765106,0.8545790177395189,PoS,0.986,1,0.7261015013801134,0.8084052770061563,0.7525155585076857,0.9016712967323844,0.6377260704659304,0.8549437841239852
0.1,26,1026,PBFT,0.511,10,0.8190143253590493,0.77649419079015,0.7243169901549381,0.8654043425986199,0.72668543226476,0.7589943567481505,PoS,0.986,1,0.6985979476727702,0.7749531883623961,0.7235007079118004,0.863353614027798,0.7236939528632104,0.7586046328689037
0.1,27,1027,PoA,0.557,12,0.7393675118752067,0.7889128180115765,0.6319125466920054,0.838683571251952,0.8295576125965447,0.7394336748964517,PoS,0.903,3,0.6555378095609058,0.7899609166599696,0.6323351365771832,0.8398562335950219,0.8302964544072052,0.7405280012004021
0.1,28,1028,PBFT,0.346,10,0.8085924088482923,0.7909322197236575,0.7368754244189792,0.8949470529748861,0.7073436312036153,0.7407953957611758,PoS,0.986,1,0.7104458999511735,0.7899240582492912,0.7361416744878779,0.8927286358488329,0.7042902042401498,0.7400778465237888
0.1,29,1029,PoS,0.393,13,0.8640979032869248,0.6272036632453183,0.8365742785286759,0.8816529244575052,0.6503635562804523,0.7857081581413257,PoS,0.986,1,0.8337796781421684,0.6284956747892412,0.8400185071603267,0.8853245232997644,0.6509895509868016,0.7897757306255944
0.1,30,1030,PBFT,0.549,10,0.8295272152867362,0.7906205748811749,0.7836157895008523,0.8460818800422896,0.6592275283607628,0.6775647549245135,PoS,0.986,1,0.7649225264869493,0.7930824957678382,0.7873399883838911,0.8488251158182266,0.6592993243124049,0.6790250539069128
0.1,31,1031,DPoS,0.385,13,0.86428978211828,0.7869583005738063,0.8075706993243115,0.8985680084858914,0.6803049382391937,0.8350863341790296,PoS,0.986,1,0.7912243408739986,0.7838740409997113,0.8059962116956105,0.8943036768091566,0.6757112972795319,0.8329646289875816
0.1,32,1032,PBFT,0.559,12,0.864520055949323,0.7737409144979134,0.7749710495019447,0.8931173960185547,0.7867701321565869,0.728492286640791,PoS,0.986,1,0.7549497982331164,0.7763367469120838,0.7793050767103002,0.8960587982705251,0.7884253166348442,0.7309272840481208
0.1,33,1033,PBFT,0.527,12,0.8538106351426632,0.733574183646274,0.7600047248016971,0.8858274404540225,0.6769455987971428,0.8436042569831749,PoS,0.986,1,0.7351640275196849,0.7342491029070143,0.7620430249956665,0.8873381994414975,0.6761368407609526,0.845505822455111
0.1,34,1034,PBFT,0.454,10,0.810903090860463,0.736910805414082,0.6942974746843916,0.8951624606667055,0.7350080156390034,0.7966966677968655,PoS,0.986,1,0.6696689835759568,0.7346399561612983,0.6926927648274809,0.8926719517602184,0.7312769784742634,0.7965107910054221
0.1,35,1035,PoS,0.515,12,0.7546588152784355,0.7961886512624221,0.7384304883918482,0.8982057635193554,0.7001927140470079,0.8333211717816194,PoS,0.986,1,0.7134688235000808,0.7970902623140429,0.7389592900069412,0.8981528805958592,0.6988377869336462,0.8343591620391708
0.1,36,1036,PBFT,0.405,15,0.7968120526123602,0.7458354149268999,0.7744701384438795,0.9021165177263268,0.6966408956550268,0.8214820535840414,PoS,0.986,1,0.7529977709653102,0.7473419532275417,0.778087380491014,0.9045306972673516,0.6968048895641638,0.8246767784569368
0.1,37,1037,PoS,0.515,12,0.7621962956346306,0.7891904118661315,0.778646339466509,0.8078845762165795,0.645412920328978,0.79731082874861,PoS,0.986,1,0.7565652957766558,0.7891421619719692,0.7803926668064347,0.8086822993540043,0.6433878033317287,0.7987108442242665
0.1,38,1038,PBFT,0.452,13,0.8028406040371214,0.8127587726721249,0.6738331330959547,0.8952742485486445,0.7089704016638948,0.8076719212906149,PoS,0.986,1,0.652815383235288,0.8169312531310701,0.6751190386619516,0.8984902885762309,0.7094924391281162,0.811269348180883
0.1,39,1039,PoS,0.395,18,0.7348482540957453,0.7242908809429763,0.7287532556585733,0.8614431965175531,0.6858341419895913,0.7937275855658614,PoS,0.986,1,0.7040702093998431,0.7240346732142292,0.7291474293523768,0.8614123959580093,0.6843458623941832,0.7953038586332971
0.1,40,1040,PoS,0.448,13,0.7605663209663046,0.7985985338818616,0.754046122464355,0.8450031499030365,0.7159883790113927,0.7851959364163924,PoS,0.986,1,0.7284784242163875,0.800112730813193,0.7548619883565691,0.8458866874285765,0.7148348039284951,0.7872806532052811
0.1,41,1041,PoA,0.512,12,0.8289950345441144,0.7871060636633022,0.7558032505597209,0.9029720578528344,0.8500543254912509,0.8332803959346898,PoS,0.986,1,0.7310876731424824,0.7889571749299138,0.7576575816009975,0.9053104585669368,0.8524943408463591,0.8360840796533137
0.1,42,1042,PBFT,0.565,9,0.8169848180627578,0.8119974326160282,0.6990583304728806,0.901364558810218,0.7401668267620378,0.7639702454635754,PoS,0.986,1,0.6721330908974168,0.8086136021634431,0.695738305231864,0.8945188112837393,0.7337224500641797,0.7613623158724274
